subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
450,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"cause, laws, saws,  sell, hell, tell, bar, boo, do, coo, new, who, sue, bow, row, hoe",2.05,1.97,6809,5179,1/19/21 15:37
362,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,There's a new movie out that I want to see so I'm at the movie theater. As I'm contemplating whether to wait in line or not I spot a friend at the front of the line. I know he won't mind so I pretend to be meeting with him so I can cut in line. I know that will make some people behind us mad but so be it.,7,2.95,2822,3295,1/19/21 15:37
531,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"pine, dine, wine, sign",3.09,2.22,5406,1330,1/19/21 15:37
467,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line: fine dine kine mine nine pine tine vine
you: boo blue clue cue due few hew flew loo new mew moo poo rue slew shoe too two view woo
out: doubt shout flout grout tout 
know: show toe",2.04,1.98,3416,2066,1/19/21 15:37
350,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagine a bad co-worker who does not do their work wel,2.65,4.73,4221,7824,1/19/21 15:37
382,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"bet, wet, fret, wear, tomb, task, flask, flow, far, star, well, sell, fell, flume, stew, flew, grew, ",1.8,1.66,24155,3053,1/19/21 15:37
504,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"rig, loss, toss, moss, rid, slid, bid, kid, mid, hid, fell, hell, sell, gel, ball, cart, fart, heart, mart, ",4.95,5.97,12938,3517,1/19/21 15:37
570,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,This is ok . Depend on person and have any other urgent work. The do work depended on the situation.,5,4,4650,1780,1/19/21 15:37
291,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"After telling my boss the worst, I avoid my co-worker and hope that I will be able to get the promotion.  I will make sure to show off my abilities whenever I can to my boss.",1.15,1.01,8081,3671,1/19/21 15:37
506,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I wonder if she can tell I am not asleep because of my breathing so I labor my breath, the baby is crying so loud now, I am so tired, and can not think of something I would rather do less.  I notice she has become restless and I think I have done it finally, she is about to get up now.  She presses against my shoulder, I know she is tired too.",4,3.11,1885,2832,1/19/21 15:38
328,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"bar: tar, car, par, far, jar
go: so, toe, doe, foe, mow, row, tow",1,2,69552,3877,1/19/21 15:38
353,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Work, clerk, perk, shirk, smirk, Turk, lurk, merck, ",1.98,2,11125,3013,1/19/21 15:38
364,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"The train is crowded and there are hardly any seats. I notice an elderly person also shuffling around and looking for an open seat. I find a seat, but I think the elderly person noticed it too. I quickly move to sit in the seat before the elderly person has a chance to really act. I have a seat, but I'm not proud of the way I got it. I feel pretty pathetic. I'm happy to be sitting, but I feel like a bad person. I'm wondering if the inconvenience of standing outweighs the feelings of guilt I'm having.",2.6,3.29,14024,9989,1/19/21 15:38
319,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,Picking up the fifty-dollar bill will make me feel bad because it's not mine and the person in front of me might be the owner of the money.,4,2.99,9839,366943,1/19/21 15:38
341,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I would have already made plans with friends to meet up. My roommate would be new, and we wouldn't know each other very well yet, so I would have no qualms about leaving her. She would be unable to make up her mind about furniture placement, having moved things around multiple times with my help in the past few days. I would be tired of helping her and needed some time with friends to relax and gossip about the new roommate and her quirks. ",6.02,5,4599,1923,1/19/21 15:38
435,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagined that my roommate asked me to help them build furniture (probably a bed frame or dresser from IKEA). I wanted to help them but I told some friends that I would meet up for happy hour drinks. Instead of telling my roommate the truth I lied to them and told them that I had to finish up a project for work and that I had to go on campus. I then drove to the bar and met up with my friends for the happy hour we had planned. I fel,1.98,3.19,3571,3036,1/19/21 15:38
378,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,car and tar; paid and maid; car and par; flaws and claws; flaws and clause; car and bar; car and far; paid and laid; sold and bold; sold and cold ,1,1,4393,3320,1/19/21 15:38
