subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
4,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"jerk, twerk, smirk, far, char, car, jar, par, tar, gem, fem, trout, flout, gout, tout, snout, grout, pout, ",2.98,6.12,7018,2077,1/30/19 16:27
63,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"spies, lies, flies, tries, buys, dies, pies, size, wise, jives, might, sight, tight, bite, fight, kite",6.38,5.03,8681,9910,1/30/19 16:27
66,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"I think... who cares he is vegetarian... I worked hard on this soup and he WILL eat it. I'm going to lie to him about that, so he will be morally innocent - he didn't know and the soup is made already - it's not like I could bring the chicken back to life, right ? What's done, is done - let's enjoy a tasty, hot, HEALTHY soup !",6.24,5.28,5763,1925,1/30/19 16:28
23,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"lady
maybe
",4.02,4,5059,2144,1/30/19 16:28
35,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"fests, bests, rests, sinner, beginner, lend, tend, bend, send, mend, booking, looking, coup, group, sloth, moth, cloth, zoo, crew, lieu, few, ton, ",1.65,2.04,6500,3496,1/30/19 16:28
48,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,mallet pallet ,7,7,40585,3718,1/30/19 16:28
119,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"eyes 
cries
flies
dies
guys
prize
tries
ties
wise
rise
size 
",7,5.98,4017,3617,1/30/19 16:29
45,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"do, who, moo, loo, do, woo, fell, sell, cell, well, bell, stem, him, rim, fat, hat, mat, pat, rat, bat, gnat, he, me, knee, pee, see, poop, loop, hoop, ",1,1,3544,6361,1/30/19 16:29
63,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"tick, slick, hit, sip, trip, rip, dip, lip, wimp, gimp, pimp, limp",1.44,1.34,4221,1878,1/30/19 16:30
66,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine myself in that bar... I'm not having fun because of a feeling of guilt... I like helping my friends and I don't mind physical work... I think I would sit at the bar keep thinking about my poor friend moving everything by himself when I'm sitting and drinking beers... I don't think I would feel comfortable at that moment...,1.41,1.44,2736,1351,1/30/19 16:31
35,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I see a pretty significant amount of money lying on the sidewalk.  I glance up to see a person in front of me walking away and it seems likely that this person dropped the money.  They look as if they are pretty well off and this has been a very bad month for me monetarily.  They will never know that it was me that found the money and they got themselves into this mess by not being careful.  Maybe they deserve to lose the money, maybe they kicked a puppy this morning.",2.48,1.88,6533,4214,1/30/19 16:31
48,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,claws claus santa claus laws pause paws saws gauze ,1.92,1.96,8524,3175,1/30/19 16:31
23,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I tell someone there a re no seats left, when actually it was a lie. This is something I would not do.",1,1,35459,2452,1/30/19 16:31
45,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"do, boo, coo, loo, moo, who, pour, tore, lore, door, more, wore, yore, core, pies, lies, guys, band, sand, hand, land, fast, last, mast, vast, cast, ",4.89,4.26,11223,4648,1/30/19 16:32
63,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"loop, goop, troop, loot, toot, boot, foot, dupe, aid, ",2,1.83,4092,2084,1/30/19 16:33
23,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I cut the line by talking to someone I know so I can get my tickets faster.,2.3,2.22,3784,2355,1/30/19 16:34
35,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"met, get, bet, cup, bare, fair, fare, lair, pair, scare, pear, rare, zoom, loom, boom, hey, pay, ray, may, say, task, mask, tiff, zoo, few, lieu, man, ",2.66,3.17,7244,3089,1/30/19 16:34
45,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I see the $50 and look around, there's someone up ahead but surely they would have noticed dropping a fifty. If I ask they'll probably say it is whether they lost it or not. I'll put it in my wallet and just keep an eye out. Maybe I'll see someone looking for it. Or there's probably a lost and found, maybe I;'ll l",4.53,4.02,5316,3147,1/30/19 16:35
66,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,I think it's not my fault there are no available seats... sorry man... I think if I should recommend to put these two tables together to have extra space - I think what would everybody else think about that idea if I'll say it at loud... maybe some of my friends don't want to hang out with that additional person and they would blame me for speaking up...  ,5.07,4.48,6490,2521,1/30/19 16:35
