subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
151,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I tell him no because my friend is coming back to the seats. But this person could sit till my friend coming back for a minute. He must be tried.,5.23,5.28,4009,4375,1/19/21 15:40
232,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I was tired and making excuses not to get up.  I was relieved that she got up rather than me as I snuggled more into the bed.  A part of me was guilty for doing this.  I tell myself I'll make it up to her in other ways.  I also told myself that I'll do the next two times our baby wakes up in the night so she can sleep.  I'm drowsy but I still listen ,1.99,1.99,4333,3445,1/19/21 15:40
143,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"old, slow, claw, law, can, bold, ",1.08,1.11,5959,3728,1/19/21 15:40
22,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,bore west winner men power looking scoop thicken son fell bat shade fade wade devour abusing amusing shower thinner  ,1.31,1.96,10974,2444,1/19/21 15:40
247,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagine walking in the airport. I would be overwhelmed by the vastness of the airport. I could see someone struggling and maybe even want to help, but being too overwhelmed with my own issues I would try not to make eye contact and go about my business. ",3.46,5.12,8703,5608,1/19/21 15:40
281,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"your: tour, score, bore, shore, roar, lore, pore, pour, store, more, core, tore, soar, implore

alone: shone, prone, cone, tone, stone

you: coo, poo, shoe, shoo, roux, to, too, two, blue, blew, flew, stew, goo, woo",5.37,5,123733,2068,1/19/21 15:40
76,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I'm walking down the street and spot a $50 bill on the ground. It looks like the person in front of me might have dropped it. Regardless I'm going to keep the money. Surely whoever dropped it won't be in too much trouble if they lost the money. I don't even know for sure if the person in front of me really dropped it or not. If they didn't but I ask them if they dropped it they might lie and say they did so without knowing I might as well keep it for myself.,4.96,1.98,4562,2417,1/19/21 15:40
164,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"who, coo, do, sue, rue, sell, hell, quell, poop, loop, coup, dupe, aid, laid, raid, maid, cough",3,4.99,5195,4490,1/19/21 15:40
226,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0," crowded train, when you see an elderly person searching for a seat. ",5.79,6.04,61478,2231,1/19/21 15:40
245,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,that i really want or need this job and I need to do whatever I can to get it,3.5,2.84,5238,1535,1/19/21 15:40
181,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"If I do tell all the worst parts of his performance, I'll also tell the best parts. I'll be fair and honest, and give my co-worker a fair chance at the promotion. It's likely the boss is listening for HOW I evaluate him as much as what I'm saying -- and evaluating MY ability to give a fair assessment in the process.",2.03,1.05,5402,2847,1/19/21 15:40
194,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"fright, sight, light, might, maybe, louse, mouse, house, souse, douse, see, me, fee, gee, he, lee, moo, boo, coo, do, goo, who, lieu, ",6.98,5.99,15640,16924,1/19/21 15:40
144,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"Sloth, in soup a moth, on the cloth",1.03,1,17951,1985,1/19/21 15:40
96,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I would feel very guilty doing this because it would make a lot of other people in line very upset and would cause me lots of stress.  i would want to be a good person and would not want this done to me.,2.95,1.44,6582,3976,1/19/21 15:40
64,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,I thought of contacting a disease from the person ,4.44,3.19,10431,1491,1/19/21 15:40
67,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,After that I continue to sleep and act like I still did not hear it. After some times pass I wake up and tell my spouse that I heard the baby crying but I did not feel like waking up so I waited until she did. She did not like it but she appreciated  ,1.95,2.04,3127,2725,1/19/21 15:41
218,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"bow, slow, row, bask, task, bit, hit, lit, kit, meat, feat, feet, to, dew, do, fair, tear, mare, care, b",7,7,20327,2364,1/19/21 15:41
5,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"fine, mine, whine, pine, dine, mill, sill, Jill, pill, drill, bill, landing, sanding, ",2.72,3.01,6571,5327,1/19/21 15:41
