subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
361,scrambled,0,6,"<b>Story</b>: You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. <u>You avert your eyes and walk past them.</u> Afterward, you think the behavior was unjustified, and feel bad about it.",6,1,"I am so excited to see my best friend in Chicago, but because I overselpt, I am racing down the walkway of Hartsfield-Jackson airport to catch my flight there. I see a person struggling with an overstuffed suitcase. Internally, I laugh. I look away from them and keep moving. I feel a bit guilty about laughing inside at another's misfortune, but at the same time, no one told them to overpack. It's really their problem now. ",120000,6.94,5.01,1,6.94,6.98,6.95,3744,0,4/10/16 18:14,6839
546,scrambled,0,5,"<b>Story</b>: You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. <u>You pick it up and put it in your wallet.</u> Afterward, you think the behavior was unjustified, and feel bad about it.",2,0,"I am walking down the street thinking about how I will pay the next bill. I look down and a $50 bill is in front of me. I believe it to be the disheveled looking fellow's money that is walking in front of me but how can I be sure? I put the money in my pocket and think surely it won't be missed. Later I feel somewhat remorseful about the decision, but bills must be paid.",120001,1.07,2.08,3,1.12,6.74,6.17,10902,0,4/10/16 18:14,6840
48,scrambled,0,3,"<b>Story</b>: You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. <u>The person is at the front of the line, and you use them as an excuse to cut the line.</u> Afterward, you think the behavior was unjustified, and feel bad about it.",2,0,"Im headed to the theatre to get those new star wars movie tickets. Oh shit, the line is huge, I say to myself while pulling in the lot. Oh theres joey buckface from the lodge. Hey Joey! Thanks for saving my spot. I park my car and see the line is moving so i jog over to Joey ad shake his hand, thanking him for watching my spot while I went to take a dump, so i said. I got in, the tickets are mine, getting laid tonight. Too bad that little kid was the first person to not get a ticket, oh well.
",120000,1,6.1,1,6.15,6.85,6.93,8059,0,4/10/16 18:14,6841
38,scrambled,2,6,"<b>Story</b>: You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. <u>You avert your eyes and walk past them.</u> Afterward, you think the behavior was justified, and don't feel bad about it.",6,1,I would think about helping but catching my flight is more important. there is more people that can help. I would feel justified for walking past.,120000,6.93,3,1,6.94,7,6.97,8059,0,4/10/16 18:14,6842
214,scrambled,2,0,"<b>Story</b>: You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. <u>You tell the customer that the car has no flaws.</u> Afterward, you think the behavior was justified, and don't feel bad about it.",3,0,I would tell all the flaws because i would not like to make someone fell in troubles.,120435,5.98,6.54,1,6.04,6.48,6.08,8095,0,4/10/16 18:14,6843
79,scrambled,2,2,"<b>Story</b>: You're about to sit down on a crowded train, when you see an elderly person searching for a seat. <u>You sit down in the seat.</u> Afterward, you think the behavior was justified, and don't feel bad about it.",9,0,I imagine the elderly person will find a seat. I was not thinking about the situation I was merely finding a place to sit on a crowded train. It was not intentionally directed at any person.,119993,3.02,4.02,1,5,6.98,6.91,19839,0,4/10/16 18:14,6844
469,scrambled,2,8,"<b>Story</b>: You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. <u>You tell them that the soup is made with vegetable broth.</u> Afterward, you think the behavior was justified, and don't feel bad about it.",6,0,I am having friends over for dinner. I have spent a lot of time making soup using chicken broth. After cooking all day I realize that theres a person at my house who is vegetarian I lie to them and tell them that the broth is vegetarian. I don't care that they are vegetarian. ,120000,1.12,1.17,1,2,6.35,6.48,8923,0,4/10/16 18:15,6845
474,scrambled,0,3,"<b>Story</b>: You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. <u>The person is at the front of the line, and you use them as an excuse to cut the line.</u> Afterward, you think the behavior was unjustified, and feel bad about it.",3,1,"My friends and I are in line at the theater to get tickets for midnight showing of the new Star Wars movie.  We know that there are only a couple hundred seats available, and that over one hundred of them have been sold in advance so we may not get in.  I see that one of our coworkers, Jason, is in line for tickets too and only a few people from the ticket window.  To be friendly, I go over to say hello to him, but I also take the opportunity to get in line with him and buy our tickets before they well ",120039,3.6,4,1,3.29,7,7,5858,0,4/10/16 18:15,6846
495,scrambled,2,5,"<b>Story</b>: You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. <u>You pick it up and put it in your wallet.</u> Afterward, you think the behavior was justified, and don't feel bad about it.",8,0,"I was walking down the street in New York when a man started harassing me.  I was wearing a knee length skirt, but it was windy and I had to hold the skirt down on the sides so it wouldn't blow up and give me a Marilyn Monroe moment.  This man came up behind and said, ""You should let your skirt go and let the wind do it's job"".  He continued to harass me as he walked by.  He was extremely well dressed and looked like he worked on Wall Street.  When he was several yards in front of me I saw a $50 bill fall out of his wallet.  I picked it up and",119993,5.01,5.05,1,6.93,6.99,6.96,13925,0,4/10/16 18:15,6847
95,scrambled,2,0,"<b>Story</b>: You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. <u>You tell the customer that the car has no flaws.</u> Afterward, you think the behavior was justified, and don't feel bad about it.",5,0,I just received a new job as a car salesman and really want to impress my boss as a new employee. I know I can do this by saleing as many cars as possible. A customer asks me if a car has any flaws and I knew it did. I began to go on about how the car has no flaws just so they would buy it. And so they did! ,120000,1.03,1.02,3,1.04,6.96,6.97,14318,0,4/10/16 18:16,6848
107,scrambled,0,5,"<b>Story</b>: You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. <u>You pick it up and put it in your wallet.</u> Afterward, you think the behavior was unjustified, and feel bad about it.",5,1,I was walking down Franklin road. When I seen a 20 dollar bill,120000,1.07,1.04,1,3,5.52,6.01,17812,0,4/10/16 18:16,6849
38,scrambled,2,1,"<b>Story</b>: You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. <u>The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.</u> Afterward, you think the behavior was justified, and don't feel b",1,1,"I am sitting with my friends at a full table, If a stranger asks to sit with us i would be hesitant. The clear thing is there are no seats.",120912,6.96,3.06,1,6.01,5.97,4,6247,0,4/10/16 18:17,6850
