subject,condition,story_id,story,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,stamp
583,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I see the line going around the block and know there is no way I am going to get in to see the movie it will be sold out. Then I see that my friend is in the front of the line and I think that if I greet him then get in line I can jump the line. I jump in and I am prepared for some people to start to challange me. But you know what, its a dog eat dog world where sometimes we have to compete for limited resources.",120031,5.93,5.1,1,4.97,6.85,6.87,1178329,4/9/16 20:50
188,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I was waiting and my boss asks me about my co workers performance and they really didn't do that great in fact they did terrible and I covered the worst parts. I was just telling the boss the best parts just it seemed like they were the worst.,120018,1.02,1.07,1,1,7,7,8676,4/9/16 20:50
467,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I'm so poor that I would keep the money. I might not even be the person's money that is twenty yards in front of me. Unless I saw it actually drop from them I wouldn't know who's money it is.,120001,5.97,4.95,1,5.04,5.96,5.98,80406,4/9/16 20:50
161,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,,120999,5.04,4.72,1,1.65,5.35,3.27,12633,4/9/16 20:51
578,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"After I served the soup I would feel extremely guilty because I knowingly gave my friend something that went against their beliefs. However, I'm sure most chicken broths are chemically generated and no actual chickens were harmed anyway.",120001,3.01,3.01,1,2.99,6.77,6.82,14782,4/9/16 20:51
139,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I'm boarding a train from Amsterdam to Paris and an obnoxious elderly American couple boards the train.  They talk about how weird Europeans are and loudly say that America is better in every single way.  I'm irritated that I'm lumped into the same category as this couple and wish they would stop giving Americans a bad reputation.  I sit down in a seat quickly by the window so that I can watch the scenery pass by.  The elderly person does not find a seat. ,120004,5,5.01,1,4.97,4,5.08,13017,4/9/16 20:51
161,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,5657,2.62,2.51,0,0,0,0,5265,4/9/16 20:51
161,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,1849,3.11,5.32,0,0,0,0,2621,4/9/16 20:52
349,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,81308,4.01,5.01,0,0,0,0,19541,4/9/16 20:52
161,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,1648,3.29,4.71,0,0,0,0,3203,4/9/16 20:52
139,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,31635,5.98,2.97,0,0,0,0,8745,4/9/16 20:52
249,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I'm beat up from work and I just want to be asleep for as long as I can. I want to be able to go back to work the next morning. I want to support this family and if pretending to be asleep while the baby's crying is how I go about it, then it's what's best for everybody. I love my baby just the same.",120026,6.94,4,1,6.99,6.99,6.93,4066,4/9/16 20:52
456,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I am having already a bad month and I did only sell two cars total. This is my only chance to sell since the customer is interested. I am telling him that the car is flawless, even though I feel bad about it. But I have to make money, too.",119999,4.53,1.98,1,4.94,6.5,5.7,10744,4/9/16 20:53
349,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,48926,5.04,5.03,0,0,0,0,8235,4/9/16 20:53
349,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,46886,5.01,4.98,0,0,0,0,9206,4/9/16 20:54
578,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I'm running late for a flight and I'm in a hurry when I see someone having a hard time with luggage. I pretend I didn't see them because I don't have time to be a nice person right now. I feel bad about not helping once I reach my seat, but thankful I made it on time.",120007,4.99,4,1,5.03,6.93,6.94,24628,4/9/16 20:55
139,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"My breasts were still raw from breastfeeding only 30 minutes ago.  I knew my alarm would be going off in less than two hours to start another 10 hour shift before coming home and taking care of the baby again.  I can't remember the last time I got to sleep for more than two hours uninterrupted.  I feel used up and frazzled.  I need just a little more sleep.  He can take care of her just this once, I'll ge",120006,4.99,2.03,1,5.01,6,4.99,7082,4/9/16 20:55
161,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,Didnt help her with bag,121000,5.22,2.74,1,3.89,3.06,3.27,59634,4/9/16 20:56
578,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,35819,5,3.04,0,0,0,0,8314,4/9/16 20:56
161,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,3609,2.69,4.69,0,0,0,0,4826,4/9/16 20:56
456,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I am walking down a busy street and see a fifty dollar bill on the floor. I canÕŠëât believe how lucky I am. It had been months since I had money left for clothes shopping. So even though I think I know who dropped it, I wonÕŠëât give it back to the person. I need it myself. ",120000,1.25,3.09,1,2.34,5.65,5.74,15734,4/9/16 20:56
