subject,condition,story_id,story,imagine,response,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justifRT,stamp
146,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"bar, star, jar, afar, ajar, par, tar, har-har, ",3.07,6.19,1,5.62,0,0,4516,13316,5/24/16 0:10
556,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"After the dinner (which I'm assuming was soup, vegetable lasagna, and chocolate cake) the guest who is a vegetarian goes on and on about being a vegetarian and how cruel everyone else is for eating meat. They specifically call out people at the dinner for eating meat. The vegetarian calls one of them ""a monster."" When the vegetarian asks what was in the soup, I say vegetable broth instead of chicken broth, because I'm scared of their reaction and also because I feel sort of good for giving them chicken broth in a schadenfreude-sort of way.",5.73,2.95,1,5.04,6.46,6.49,4476,7080,5/24/16 0:10
556,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"Seat rhymes with meat, feet, beat, treat, greet, heat, cleat and neat. Train rhymes with pain, rain, wane, grain, brain, strain, main, vain, vein, crane, lane, cane and stain. Searching rhymes with lurching. ",4.62,2.35,1,5.81,0,0,3754,2873,5/24/16 0:13
556,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"Street rhymes with cleat, meat, meet, treat, sheet, beat, beet, and wheat. Bill rhymes with kill, thrill, till, pill, hill, grill, dill, still, and mill. Pick rhymes with dick, tick, nick, sick, wick, trick, prick, lick, hick and stick. ",5.07,3.45,1,4.08,0,0,2656,7932,5/24/16 0:16
556,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Rushing rhymes with gushing. Flight rhymes with tight, light, right, white, kite, height, site, alright, bite, night and might. Heavy rhymes with bevy and levee. Walk rhymes with talk, balk and calk. Avert rhymes with alert, shirt, flirt, pervert, and overt.",5.44,3.54,1,5.23,0,0,2591,3583,5/24/16 0:19
556,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"In this scenario, I am in a wheelchair. On the back of the wheelchair, there is text that reads ""Make A Wish Foundation."" The person at the front of the line has a ""Make A Wish Foundation"" tee shirt on. This is my dying wish. I want to see this popular movie before I die, and I want to do it in a regular movie theater. That person at the front of the line has been waiting for me. No one behind me feels upset, and if they do they also feel like a bad person for being angry at someone who is dying. ",5.96,3.75,1,3.55,6.77,6.18,3567,3948,5/24/16 0:22
556,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Set rhymes with vet, pet, wet, whet, let, fret, bet, net and met. Room rhymes with tomb, zoom, doom, groom, loom and boom. Their rhymes with hair, pear, pair, tear, wear, lair, glare, fair, dare, stare, bare, bear and mare. Help rhymes with yelp and kelp. Bar rhymes with tar, par, car, far, star, jar and tsar. ",2.84,2.96,1,3.82,0,0,2656,3874,5/24/16 0:25
556,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"Big rhymes with twig, rig, pig, jig, fig and dig. Promotion rhymes with commotion, notion, locomotion, lotion and motion. Boss rhymes with toss, loss, sauce, cross and moss. Together rhymes with feather, heather, tether, nether, leather and weather. ",5.54,3.63,1,4.62,0,0,4988,4359,5/24/16 0:28
556,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"In this scenario, I live in a dictatorship. The dictator comes to the dealership where I am working and wants to buy a car. We are all very nice to him even though he is the reason why our country's people live in terror. He likes a very fancy-looking car that has a reputation for exploding. When he asks if there's any flaws with the car, I tell him no. Hopefully, this one that he bought will also explode. ",5.98,4.88,1,2.41,6.34,6.01,3912,3704,5/24/16 0:32
556,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"In this scenario, my baby hates me but loves his father. When I try to help the baby stop crying, the crying gets worse, but if his father helps the baby, the crying stops immediately. I don't want this to be how it is, but it is. I figure, if my husband goes to calm the baby, it will be done faster. Also, I've been checking on the baby all day, it's his father's turn now. ",4.67,2.66,1,2.92,5.18,5.91,3091,2492,5/24/16 0:35
556,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"In this scenario, there really aren't any seats left. The table is almost overcrowded as two people has brought chairs over from other tables and squeezed themselves in. It's already uncomfortable. ",4.75,1.81,1,5.6,5,5.59,2843,2941,5/24/16 0:38
12,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I would apologize and get back to where I was in line before after I talked to my friend.,4.92,3.28,1,4.95,4.82,4.82,5190,345286,5/24/16 2:30
12,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"bill, dill, pill, kill, ill, hill, jill, mill,nill, chill, drill, still, till, will

pick, trick,dick, lick, ick, nick, rick, kick, ",1.39,2.9,1,1.95,0,0,6353,4224,5/24/16 2:33
12,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I shouldn't have done that.  It could have made them sick.,2.74,2.71,1,3.42,4.35,4.22,5992,1927,5/24/16 2:36
12,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"past, last, vast, cast, fast, hast, mast",3.61,3.46,1,3.52,0,0,8634,4544,5/24/16 2:39
12,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"sit, tit, it, bit, fit, hit, kit, lit, mit, nit, pit, wit, ",2.73,2.82,1,1.61,0,0,1797,5091,5/24/16 2:42
12,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"check, deck, heck, neck, peck, ",2.67,3.58,1,2.89,0,0,2881,1300,5/24/16 2:45
12,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I told him that they copied my work.  They didn't do anything on their own.
",3.5,3.29,1,3.68,3.46,3.76,2212,3690,5/24/16 2:48
103,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I imagine having just finished working a twelve hour shift at work. This is the third day this week this has occurred, and in the past, I've allowed my spouse to sleep in and not handle my crying baby. This time I notice she too is awake, yet she's pretending as though she isn't knowing I will likely check so she doesn't have to. I'm sorely tired and frustrated that my stay-at-home spouse won't get up to do it. I pretend to be asleep so she will.",5.08,4.99,1,5.49,6.04,6.03,11557,11798,5/24/16 3:30
103,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine a customer approaching me in search of a new vehicle. After some time, to my astonishment I realize this man is a former co-worker from a decade ago. He too was a car salesman, but we both at the time worked for a different company. I recall in the past he sold me a car and failed to mention some obvious flaws that I neglected to notice. I decide that I should repay his trickery with my own trickery. ",5,5.42,1,6,5.02,4.96,6504,5176,5/24/16 3:33
